id,recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
901786369,RCSam-2021-05-15_06-00.WAV,2021 Reeds Creek South,2021,5,15,6,0,Agelaius tricolor,Courtship Song,35.5307,36.4693,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/1auyvsihphpz/988349c2-a490-436d-a9cc-29bb89b0f4ab.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=uQhxasTLx0VWns7QuqP5HZ5NXos%3D,0.309842,24653
901786370,RCSam-2021-05-14_06-40.WAV,2021 Reeds Creek South,2021,5,14,6,40,Agelaius tricolor,Courtship Song,50.3413,51.28,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/1auyvsihphpz/d96e6791-bda4-47e6-9632-c0b811b3a047.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=ERwi4lKtHgRM8tGzKBpJpZUDYyQ%3D,0.307892,24653
901786371,RCSam-2021-05-19_23-20.WAV,2021 Reeds Creek South,2021,5,19,23,20,Agelaius tricolor,Courtship Song,24.9707,25.9093,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/20/1auyvsihphpz/a044dd31-b1cf-447c-abba-609130b502f0.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=9hNCv260Vv5PlaD1IPljtvj8eF4%3D,0.242879,24653
901890224,RCSam-2021-05-14_12-40.WAV,2021 Reeds Creek South,2021,5,14,12,40,Agelaius tricolor,Courtship Song,14.4053,15.344,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/1auyvsihphpz/387c89e4-5f22-4c1f-aaf1-8e697c66acb8.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=l9wofnS05h%2BP9hMgo4ydnk1J8qE%3D,0.291319,24653
901890225,RCSam-2021-05-14_08-00.WAV,2021 Reeds Creek South,2021,5,14,8,0,Agelaius tricolor,Courtship Song,4.64533,5.584,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/1auyvsihphpz/e7ee99f1-7b55-49d7-8d3f-cc021b2ef0c8.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=xhT0K0X6eFrf%2FxBJEm%2F6yLVpdik%3D,0.330382,24653
901890226,RCSam-2021-05-14_08-40.WAV,2021 Reeds Creek South,2021,5,14,8,40,Agelaius tricolor,Courtship Song,47.5573,48.496,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/1auyvsihphpz/7ee6619a-e75e-437e-8a54-06d4a6a256ff.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=I8ZifMSbOxQcTeastOhE%2BkiQqFM%3D,0.221536,24653
901890227,RCSam-2021-05-14_15-20.WAV,2021 Reeds Creek South,2021,5,14,15,20,Agelaius tricolor,Courtship Song,50.3787,51.3173,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/1auyvsihphpz/57b97139-99a9-4199-8b08-fd154e49e45d.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=4ewZ9fM%2F74%2FE%2FtBh0zJT5Yr5bMc%3D,0.220094,24653
901890228,RCSam-2021-05-14_16-00.WAV,2021 Reeds Creek South,2021,5,14,16,0,Agelaius tricolor,Courtship Song,39.8933,40.832,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/1auyvsihphpz/c0b80f9f-8cac-4e74-8e97-ad46d3651164.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=7E%2FIDPkNJCzdHknWZpAdFLyzRvI%3D,0.290559,24653
901890229,RCSam-2021-05-14_13-00.WAV,2021 Reeds Creek South,2021,5,14,13,0,Agelaius tricolor,Courtship Song,46.3467,47.2853,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/1auyvsihphpz/7ccb59b4-be59-4194-86bc-16dd098bde7f.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=tZzLqxCrhC%2F1%2FZuSHZh%2Bhr%2BN9AU%3D,0.207602,24653
901890230,RCSam-2021-05-14_14-40.WAV,2021 Reeds Creek South,2021,5,14,14,40,Agelaius tricolor,Courtship Song,41.6107,42.5493,94,8719,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/1auyvsihphpz/f51e2083-15ee-4826-ba4c-42715845184e.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740260376&Signature=BJ1clsejzA9XCSJRZ7LP%2F2MgO8w%3D,0.23584,24653
