id,recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
721932182,K3am-2021-06-10_20-00.WAV,2021 Kern 3,2021,6,10,20,0,sp11,Simple Call,2.67733,3.424,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/06/11/81cqy10ep7pa/fd7986a4-587e-45f1-a833-809b104965bb.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=2UzMrIpYpuRRIwo%2FfXkPq8ird9k%3D,0.217527,24641
721932183,K3am-2021-06-11_06-20.WAV,2021 Kern 3,2021,6,11,6,20,sp11,Simple Call,20.8907,21.6373,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/06/11/81cqy10ep7pa/42a0ddea-76b6-49a4-8207-ade2eb174524.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=j%2FYubqpOekoTIdviEKTSJJCLzLU%3D,0.22547,24641
721932184,K3am-2021-06-03_20-20.WAV,2021 Kern 3,2021,6,3,20,20,sp11,Simple Call,32.9867,33.7333,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/06/04/81cqy10ep7pa/1a769def-4f44-487f-8309-742b0c1aa69b.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=cCAKX0FWeuCLMqMgfeYJQxkr3II%3D,0.28738,24641
721932185,K3am-2021-06-09_08-40.WAV,2021 Kern 3,2021,6,9,8,40,sp11,Simple Call,40.1707,40.9173,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/06/09/81cqy10ep7pa/61ec5ee2-93a9-4843-bafe-64a08bea355e.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=pOeQPn7%2FJk8ZP5sKnnEdnk%2BqnR4%3D,0.241681,24641
721932186,K3am-2021-06-20_17-20.WAV,2021 Kern 3,2021,6,20,17,20,sp11,Simple Call,1.88267,2.62933,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/06/21/81cqy10ep7pa/c0ff0d7b-491f-4b07-8105-fa185a1c30ba.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=Sk8%2F45zRhkwqO8tG4r%2BoDamZyXE%3D,0.256991,24641
721932187,K3am-2021-05-31_09-40.WAV,2021 Kern 3,2021,5,31,9,40,sp11,Simple Call,45.44,46.1867,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/31/81cqy10ep7pa/b0743f66-94d6-4b83-ae8b-b3ee7fa342b0.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=wOiILP0PBYSf8iiYpGZKjHVMg4U%3D,0.203063,24641
721946481,K3am-2021-05-13_13-40.WAV,2021 Kern 3,2021,5,13,13,40,sp11,Simple Call,2.54933,3.296,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/13/81cqy10ep7pa/5370fd2f-928e-4d3b-9148-72000108dbbd.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=ZmRaVJiI3OnXnZIkhJGmaNTELA8%3D,0.241951,24641
721946482,K3am-2021-05-13_19-40.WAV,2021 Kern 3,2021,5,13,19,40,sp11,Simple Call,9.41333,10.16,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/81cqy10ep7pa/4445755d-536e-4c31-b643-43d035ea7b5e.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=v2heecr%2B1PHmeN1h36G%2Bqdu2zOQ%3D,0.213998,24641
721946483,K3am-2021-05-13_10-20.WAV,2021 Kern 3,2021,5,13,10,20,sp11,Simple Call,51.7013,52.448,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/13/81cqy10ep7pa/82c5d764-65f4-4e2f-8846-d3b796e3b6ed.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=YJwjv6CFJLbS%2BZpnTnFH0fy7LEY%3D,0.219061,24641
721946484,K3am-2021-05-13_10-00.WAV,2021 Kern 3,2021,5,13,10,0,sp11,Simple Call,19.2213,19.968,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/13/81cqy10ep7pa/10049d4d-c4f6-4d5f-aa47-1f20084feecb.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=0JPQZUhBs7EQtXNfWYBvGeLxEog%3D,0.210081,24641
721946485,K3am-2021-05-13_07-40.WAV,2021 Kern 3,2021,5,13,7,40,sp11,Simple Call,29.7547,30.5013,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/13/81cqy10ep7pa/1d946170-5e71-455f-b1cb-b142ca1dc06e.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1742927147&Signature=OGGab0syeqHBc%2FGdqYf0YLnxKpU%3D,0.203784,24641
